PGM_SYS_ID,year,REGISTRY_ID,FACILITY_NAME,STATE,COUNTY_NAME,EPA_REGION,NAICS_CODES,SIC_CODES,AIR_POLLUTANT_CLASS_DESC,AIR_OPERATING_STATUS_DESC,had_eval,had_violation,had_action,had_cert
FL0000001210300011,2024,110000588846,"DUKE ENERGY FLORIDA, LLC",FL,Pinellas,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210300011,2025,110000588846,"DUKE ENERGY FLORIDA, LLC",FL,Pinellas,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210300013,2015,110013882398,"DUKE ENERGY FLORIDA, LLC",FL,Pinellas,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210300013,2016,110013882398,"DUKE ENERGY FLORIDA, LLC",FL,Pinellas,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210300013,2017,110013882398,"DUKE ENERGY FLORIDA, LLC",FL,Pinellas,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210300013,2018,110013882398,"DUKE ENERGY FLORIDA, LLC",FL,Pinellas,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210300013,2019,110013882398,"DUKE ENERGY FLORIDA, LLC",FL,Pinellas,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210300013,2020,110013882398,"DUKE ENERGY FLORIDA, LLC",FL,Pinellas,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210300013,2021,110013882398,"DUKE ENERGY FLORIDA, LLC",FL,Pinellas,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210300013,2022,110013882398,"DUKE ENERGY FLORIDA, LLC",FL,Pinellas,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210300013,2023,110013882398,"DUKE ENERGY FLORIDA, LLC",FL,Pinellas,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210300013,2024,110013882398,"DUKE ENERGY FLORIDA, LLC",FL,Pinellas,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210300013,2025,110013882398,"DUKE ENERGY FLORIDA, LLC",FL,Pinellas,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500003,2015,110000745383,LAKELAND ELECTRIC,FL,Polk,04,221112,NA,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500003,2016,110000745383,LAKELAND ELECTRIC,FL,Polk,04,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500003,2017,110000745383,LAKELAND ELECTRIC,FL,Polk,04,221112,NA,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500003,2018,110000745383,LAKELAND ELECTRIC,FL,Polk,04,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500003,2019,110000745383,LAKELAND ELECTRIC,FL,Polk,04,221112,NA,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500003,2020,110000745383,LAKELAND ELECTRIC,FL,Polk,04,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500003,2021,110000745383,LAKELAND ELECTRIC,FL,Polk,04,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500003,2022,110000745383,LAKELAND ELECTRIC,FL,Polk,04,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500003,2023,110000745383,LAKELAND ELECTRIC,FL,Polk,04,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500003,2024,110000745383,LAKELAND ELECTRIC,FL,Polk,04,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500003,2025,110000745383,LAKELAND ELECTRIC,FL,Polk,04,221112,NA,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500004,2015,110000364882,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
FL0000001210500004,2016,110000364882,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500004,2017,110000364882,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500004,2018,110000364882,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500004,2019,110000364882,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
FL0000001210500004,2020,110000364882,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
FL0000001210500004,2021,110000364882,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500004,2022,110000364882,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500004,2023,110000364882,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500004,2024,110000364882,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500004,2025,110000364882,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500217,2015,110017409393,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
FL0000001210500217,2016,110017409393,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500217,2017,110017409393,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
FL0000001210500217,2018,110017409393,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500217,2019,110017409393,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500217,2020,110017409393,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500217,2021,110017409393,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500217,2022,110017409393,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500217,2023,110017409393,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500217,2024,110017409393,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500217,2025,110017409393,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500223,2015,110001411794,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500223,2016,110001411794,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500223,2017,110001411794,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500223,2018,110001411794,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500223,2019,110001411794,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500223,2020,110001411794,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500223,2021,110001411794,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500223,2022,110001411794,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500223,2023,110001411794,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500223,2024,110001411794,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500223,2025,110001411794,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500231,2015,110002394597,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500231,2016,110002394597,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500231,2017,110002394597,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500231,2018,110002394597,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500231,2019,110002394597,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500231,2020,110002394597,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500231,2021,110002394597,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500231,2022,110002394597,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500231,2023,110002394597,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500231,2024,110002394597,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500231,2025,110002394597,FLORIDA MUNICIPAL POWER AGENCY,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500233,2015,110000365113,TAMPA ELECTRIC COMPANY,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500233,2016,110000365113,TAMPA ELECTRIC COMPANY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500233,2017,110000365113,TAMPA ELECTRIC COMPANY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500233,2018,110000365113,TAMPA ELECTRIC COMPANY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500233,2019,110000365113,TAMPA ELECTRIC COMPANY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
FL0000001210500233,2020,110000365113,TAMPA ELECTRIC COMPANY,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,TRUE,TRUE
FL0000001210500233,2021,110000365113,TAMPA ELECTRIC COMPANY,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500233,2022,110000365113,TAMPA ELECTRIC COMPANY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500233,2023,110000365113,TAMPA ELECTRIC COMPANY,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500233,2024,110000365113,TAMPA ELECTRIC COMPANY,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500233,2025,110000365113,TAMPA ELECTRIC COMPANY,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500234,2015,110000753319,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
FL0000001210500234,2016,110000753319,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
FL0000001210500234,2017,110000753319,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500234,2018,110000753319,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500234,2019,110000753319,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500234,2020,110000753319,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
FL0000001210500234,2021,110000753319,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500234,2022,110000753319,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500234,2023,110000753319,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
FL0000001210500234,2024,110000753319,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,TRUE,TRUE
FL0000001210500234,2025,110000753319,"DUKE ENERGY FLORIDA, LLC",FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500352,2015,110016736567,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500352,2016,110016736567,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
FL0000001210500352,2017,110016736567,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500352,2018,110016736567,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500352,2019,110016736567,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500352,2020,110016736567,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500352,2021,110016736567,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210500352,2022,110016736567,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500352,2023,110016736567,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500352,2024,110016736567,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210500352,2025,110016736567,LAKELAND ELECTRIC,FL,Polk,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210700025,2015,110041142304,"SEMINOLE ELECTRIC COOPERATIVE, INC.",FL,Putnam,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210700025,2016,110041142304,"SEMINOLE ELECTRIC COOPERATIVE, INC.",FL,Putnam,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210700025,2017,110041142304,"SEMINOLE ELECTRIC COOPERATIVE, INC.",FL,Putnam,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210700025,2018,110041142304,"SEMINOLE ELECTRIC COOPERATIVE, INC.",FL,Putnam,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210700025,2019,110041142304,"SEMINOLE ELECTRIC COOPERATIVE, INC.",FL,Putnam,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001210700025,2020,110041142304,"SEMINOLE ELECTRIC COOPERATIVE, INC.",FL,Putnam,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001210700025,2021,110041142304,"SEMINOLE ELECTRIC COOPERATIVE, INC.",FL,Putnam,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
FL0000001210700025,2022,110041142304,"SEMINOLE ELECTRIC COOPERATIVE, INC.",FL,Putnam,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
FL0000001210700025,2023,110041142304,"SEMINOLE ELECTRIC COOPERATIVE, INC.",FL,Putnam,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
FL0000001210700025,2024,110041142304,"SEMINOLE ELECTRIC COOPERATIVE, INC.",FL,Putnam,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
FL0000001210700025,2025,110041142304,"SEMINOLE ELECTRIC COOPERATIVE, INC.",FL,Putnam,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211100121,2015,110038040214,FLORIDA MUNICIPAL POWER AGENCY,FL,St. Lucie,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211100121,2016,110038040214,FLORIDA MUNICIPAL POWER AGENCY,FL,St. Lucie,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211100121,2017,110038040214,FLORIDA MUNICIPAL POWER AGENCY,FL,St. Lucie,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211100121,2018,110038040214,FLORIDA MUNICIPAL POWER AGENCY,FL,St. Lucie,04,221112,4911,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
FL0000001211100121,2019,110038040214,FLORIDA MUNICIPAL POWER AGENCY,FL,St. Lucie,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211100121,2020,110038040214,FLORIDA MUNICIPAL POWER AGENCY,FL,St. Lucie,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211100121,2021,110038040214,FLORIDA MUNICIPAL POWER AGENCY,FL,St. Lucie,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211100121,2022,110038040214,FLORIDA MUNICIPAL POWER AGENCY,FL,St. Lucie,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211100121,2023,110038040214,FLORIDA MUNICIPAL POWER AGENCY,FL,St. Lucie,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211100121,2024,110038040214,FLORIDA MUNICIPAL POWER AGENCY,FL,St. Lucie,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211100121,2025,110038040214,FLORIDA MUNICIPAL POWER AGENCY,FL,St. Lucie,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211300168,2015,110010300076,"SANTA ROSA ENERGY CTR, LLC",FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211300168,2016,110010300076,"SANTA ROSA ENERGY CTR, LLC",FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211300168,2017,110010300076,"SANTA ROSA ENERGY CTR, LLC",FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211300168,2018,110010300076,"SANTA ROSA ENERGY CTR, LLC",FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211300168,2019,110010300076,"SANTA ROSA ENERGY CTR, LLC",FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211300168,2020,110010300076,"SANTA ROSA ENERGY CTR, LLC",FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211300168,2021,110010300076,"SANTA ROSA ENERGY CTR, LLC",FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211300168,2022,110010300076,"SANTA ROSA ENERGY CTR, LLC",FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211300168,2023,110010300076,"SANTA ROSA ENERGY CTR, LLC",FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211300168,2024,110010300076,"SANTA ROSA ENERGY CTR, LLC",FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211300168,2025,110010300076,"SANTA ROSA ENERGY CTR, LLC",FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211300173,2015,110007247951,FLORIDA POWER & LIGHT COMPANY,FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211300173,2016,110007247951,FLORIDA POWER & LIGHT COMPANY,FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211300173,2017,110007247951,FLORIDA POWER & LIGHT COMPANY,FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211300173,2018,110007247951,FLORIDA POWER & LIGHT COMPANY,FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211300173,2019,110007247951,FLORIDA POWER & LIGHT COMPANY,FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211300173,2020,110007247951,FLORIDA POWER & LIGHT COMPANY,FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211300173,2021,110007247951,FLORIDA POWER & LIGHT COMPANY,FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211300173,2022,110007247951,FLORIDA POWER & LIGHT COMPANY,FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211300173,2023,110007247951,FLORIDA POWER & LIGHT COMPANY,FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001211300173,2024,110007247951,FLORIDA POWER & LIGHT COMPANY,FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001211300173,2025,110007247951,FLORIDA POWER & LIGHT COMPANY,FL,Santa Rosa,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001212100003,2015,110000909214,"DUKE ENERGY FLORIDA, LLC",FL,Suwannee,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001212100003,2016,110000909214,"DUKE ENERGY FLORIDA, LLC",FL,Suwannee,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001212100003,2017,110000909214,"DUKE ENERGY FLORIDA, LLC",FL,Suwannee,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001212100003,2018,110000909214,"DUKE ENERGY FLORIDA, LLC",FL,Suwannee,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001212100003,2019,110000909214,"DUKE ENERGY FLORIDA, LLC",FL,Suwannee,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001212100003,2020,110000909214,"DUKE ENERGY FLORIDA, LLC",FL,Suwannee,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001212100003,2021,110000909214,"DUKE ENERGY FLORIDA, LLC",FL,Suwannee,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001212100003,2022,110000909214,"DUKE ENERGY FLORIDA, LLC",FL,Suwannee,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001212100003,2023,110000909214,"DUKE ENERGY FLORIDA, LLC",FL,Suwannee,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001212100003,2024,110000909214,"DUKE ENERGY FLORIDA, LLC",FL,Suwannee,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001212100003,2025,110000909214,"DUKE ENERGY FLORIDA, LLC",FL,Suwannee,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001212700009,2015,110017410014,FLORIDA POWER & LIGHT (PSN),FL,Volusia,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001212700009,2016,110017410014,FLORIDA POWER & LIGHT (PSN),FL,Volusia,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001212700009,2017,110017410014,FLORIDA POWER & LIGHT (PSN),FL,Volusia,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001212700009,2018,110017410014,FLORIDA POWER & LIGHT (PSN),FL,Volusia,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001212700009,2019,110017410014,FLORIDA POWER & LIGHT (PSN),FL,Volusia,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001212700009,2020,110017410014,FLORIDA POWER & LIGHT (PSN),FL,Volusia,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
FL0000001212700009,2021,110017410014,FLORIDA POWER & LIGHT (PSN),FL,Volusia,04,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
FL0000001212700009,2022,110017410014,FLORIDA POWER & LIGHT (PSN),FL,Volusia,04,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
