PGM_SYS_ID,POLLUTANT_CODE,n
MN0000002706700069,300000207,2
MN0000002706700069,300000210,2
MN0000002706700069,300000213,2
MN0000002706700069,300000215,2
MN0000002706700069,300000218,2
MN0000002706700069,300000222,2
MN0000002706700069,300000226,2
MN0000002706700069,300000228,2
MN0000002706700069,300000242,2
MN0000002706700069,300000243,2
MN0000002706700069,300000269,2
MN0000002706700069,300000296,2
MN0000002706700069,300000307,2
MN0000002706700069,300000321,2
MN0000002706700069,300000322,2
MN0000002706700069,300000330,2
MN0000002706700069,300000346,2
MN0000002706700069,300000352,2
MN0000002706700069,300000354,2
MN0000002706700069,300000362,2
MN0000002706700069,300000458,2
MN0000002706700069,300000474,2
MN0000002706700069,300000475,2
MN0000002706700069,300000476,2
MN0000002706700069,300000477,2
MN0000002706700069,300000478,2
MN0000002706700069,300000479,2
MN0000002706700069,300000480,2
MN0000002706700069,300000518,2
MN0000002706700069,300000544,2
MN0000002706700069,300000549,2
MN0000002706900014,200000481,2
MN0000002706900014,300000006,2
MN0000002706900014,300000007,2
MN0000002706900014,300000207,2
MN0000002706900014,300000242,3
MN0000002706900014,300000243,2
MN0000002706900014,300000330,2
MN0000002706900015,10373,2
MN0000002706900015,10461,3
MN0000002706900015,200000481,2
MN0000002706900015,300000012,2
MN0000002706900015,300000038,3
MN0000002706900015,300000048,3
MN0000002706900015,300000057,2
MN0000002706900015,300000094,2
MN0000002706900015,300000096,2
MN0000002706900015,300000097,3
MN0000002706900015,300000107,2
MN0000002706900015,300000108,2
MN0000002706900015,300000109,2
MN0000002706900015,300000111,2
MN0000002706900015,300000119,2
MN0000002706900015,300000120,3
MN0000002706900015,300000138,2
MN0000002706900015,300000147,2
MN0000002706900015,300000152,2
MN0000002706900015,300000154,2
MN0000002706900015,300000166,2
MN0000002706900015,300000173,2
MN0000002706900015,300000174,2
MN0000002706900015,300000183,3
MN0000002706900015,300000186,2
MN0000002706900015,300000188,2
MN0000002706900015,300000203,2
MN0000002706900015,300000210,2
MN0000002706900015,300000215,2
MN0000002706900015,300000218,2
MN0000002706900015,300000222,2
MN0000002706900015,300000226,2
MN0000002706900015,300000228,2
MN0000002706900015,300000242,2
MN0000002706900015,300000243,3
MN0000002706900015,300000321,2
MN0000002706900015,300000322,3
MN0000002706900025,10461,2
MN0000002706900025,300000007,2
MN0000002706900025,300000097,2
MN0000002706900025,300000138,2
MN0000002706900025,300000183,2
MN0000002706900025,300000207,2
MN0000002706900025,300000210,2
MN0000002706900025,300000215,2
MN0000002706900025,300000218,2
MN0000002706900025,300000226,2
MN0000002706900025,300000228,2
MN0000002706900025,300000321,2
MN0000002707100002,300000006,2
MN0000002707100002,300000010,3
MN0000002707100002,300000011,2
MN0000002707100002,300000012,2
MN0000002707100002,300000018,2
MN0000002707100002,300000042,2
MN0000002707100002,300000048,3
MN0000002707100002,300000049,2
MN0000002707100002,300000057,2
MN0000002707100002,300000074,4
MN0000002707100002,300000084,2
MN0000002707100002,300000094,4
MN0000002707100002,300000095,4
MN0000002707100002,300000096,4
MN0000002707100002,300000097,4
MN0000002707100002,300000099,2
MN0000002707100002,300000101,2
MN0000002707100002,300000107,4
MN0000002707100002,300000108,3
MN0000002707100002,300000109,2
MN0000002707100002,300000113,2
MN0000002707100002,300000119,4
MN0000002707100002,300000120,3
MN0000002707100002,300000132,2
MN0000002707100002,300000135,3
MN0000002707100002,300000138,3
MN0000002707100002,300000147,2
MN0000002707100002,300000151,2
MN0000002707100002,300000152,3
MN0000002707100002,300000153,2
MN0000002707100002,300000174,3
MN0000002707100002,300000177,2
MN0000002707100002,300000182,2
MN0000002707100002,300000183,4
MN0000002707100002,300000186,4
MN0000002707100002,300000203,4
MN0000002707100002,300000207,4
MN0000002707100002,300000215,2
MN0000002707100002,300000228,2
MN0000002707100002,300000231,2
MN0000002707100002,300000269,2
MN0000002707100015,10193,2
MN0000002707100015,10373,2
MN0000002707100015,10461,2
MN0000002707100015,200000481,2
MN0000002707100015,300000007,2
MN0000002707100015,300000094,2
MN0000002707100015,300000097,2
MN0000002707100015,300000111,2
MN0000002707100015,300000138,2
MN0000002707100015,300000183,2
MN0000002707100015,300000188,2
MN0000002707100015,300000207,2
MN0000002707100015,300000210,2
MN0000002707100015,300000215,2
MN0000002707100015,300000218,2
MN0000002707100015,300000222,2
MN0000002707100015,300000226,2
MN0000002707100015,300000228,2
MN0000002707100015,300000242,3
MN0000002707100015,300000243,2
MN0000002707100015,300000322,2
MN0000002707100015,300000330,2
MN0000002707100019,10193,2
MN0000002707100019,300000006,2
MN0000002707100019,300000097,2
MN0000002707100019,300000243,3
MN0000002707100019,300000322,2
MN0000002707100024,300000329,3
MN0000002707100025,300000329,2
MN0000002707300002,10193,3
MN0000002707300002,10461,3
MN0000002707300002,300000007,2
MN0000002707300002,300000012,2
MN0000002707300002,300000038,3
MN0000002707300002,300000097,3
MN0000002707300002,300000111,2
MN0000002707300002,300000112,2
MN0000002707300002,300000138,3
MN0000002707300002,300000183,3
MN0000002707300002,300000207,3
MN0000002707300002,300000210,2
MN0000002707300002,300000215,2
MN0000002707300002,300000218,2
MN0000002707300002,300000222,2
MN0000002707300002,300000224,2
MN0000002707300002,300000226,2
MN0000002707300002,300000228,2
MN0000002707300002,300000242,3
MN0000002707300002,300000296,2
MN0000002707300002,300000307,2
MN0000002707300002,300000321,2
MN0000002707300016,300000329,2
MN0000002707300024,300000329,2
MN0000002707500003,200000481,2
MN0000002707500003,300000038,3
MN0000002707500005,10373,2
MN0000002707500005,200000481,3
MN0000002707500005,300000322,3
MN0000002707500019,10373,2
MN0000002707500019,10461,2
MN0000002707500019,200000481,3
MN0000002707500019,300000006,2
MN0000002707500019,300000012,2
MN0000002707500019,300000038,3
MN0000002707500019,300000094,2
MN0000002707500019,300000095,2
MN0000002707500019,300000107,2
MN0000002707500019,300000139,2
MN0000002707500019,300000173,2
MN0000002707500019,300000183,2
MN0000002707500019,300000188,3
MN0000002707500019,300000207,2
MN0000002707500019,300000231,3
MN0000002707500019,300000242,3
MN0000002707500019,300000243,3
MN0000002707500019,300000322,3
MN0000002707500019,300000330,2
MN0000002707700010,10193,3
MN0000002707700010,10373,2
MN0000002707700010,10461,3
MN0000002707700010,200000481,2
MN0000002707700010,300000007,2
MN0000002707700010,300000242,3
MN0000002707700010,300000243,3
MN0000002707700010,300000322,3
MN0000002707900006,10193,2
MN0000002707900006,10373,2
MN0000002707900006,10461,2
MN0000002707900006,200000481,2
MN0000002707900006,300000007,2
MN0000002707900006,300000012,2
MN0000002707900006,300000094,2
MN0000002707900006,300000097,2
MN0000002707900006,300000111,2
MN0000002707900006,300000138,2
MN0000002707900006,300000179,2
MN0000002707900006,300000183,2
MN0000002707900006,300000207,2
MN0000002707900006,300000210,2
MN0000002707900006,300000215,2
MN0000002707900006,300000218,2
MN0000002707900006,300000226,2
MN0000002707900006,300000228,2
MN0000002707900006,300000242,2
MN0000002707900006,300000243,3
MN0000002707900006,300000321,2
MN0000002707900006,300000322,3
MN0000002707900006,300000330,2
MN0000002707900007,300000329,2
MN0000002707900009,10193,2
MN0000002707900009,10373,2
MN0000002707900009,10461,2
MN0000002707900009,300000007,2
MN0000002707900009,300000243,2
MN0000002707900009,300000322,2
MN0000002707900017,10193,4
MN0000002707900017,10461,3
MN0000002707900017,300000006,2
MN0000002707900017,300000007,2
MN0000002707900017,300000038,3
MN0000002707900017,300000107,2
MN0000002707900017,300000132,2
MN0000002707900017,300000138,2
MN0000002707900017,300000183,2
MN0000002707900017,300000207,2
MN0000002707900017,300000210,2
MN0000002707900017,300000218,2
MN0000002707900017,300000226,2
MN0000002707900017,300000228,2
MN0000002707900017,300000242,2
MN0000002707900017,300000243,3
MN0000002707900019,10193,3
MN0000002707900019,300000007,2
MN0000002707900019,300000322,3
MN0000002707900031,300000329,2
MN0000002707900040,300000329,2
MN0000002707900043,300000329,2
MN0000002707900044,10193,2
MN0000002707900044,300000007,2
MN0000002707900044,300000073,2
MN0000002707900044,300000119,2
MN0000002707900044,300000145,2
MN0000002707900044,300000243,3
MN0000002707900044,300000322,2
MN0000002707900045,10193,3
MN0000002707900045,10373,3
MN0000002707900045,10461,2
MN0000002707900045,200000481,3
MN0000002707900045,300000048,2
MN0000002707900045,300000097,2
MN0000002707900045,300000107,2
MN0000002707900045,300000138,2
MN0000002707900045,300000159,2
MN0000002707900045,300000173,2
MN0000002707900045,300000183,2
MN0000002707900045,300000207,2
MN0000002707900045,300000321,4
MN0000002707900045,300000322,2
MN0000002707900050,10373,2
MN0000002707900050,10461,2
MN0000002707900050,200000481,2
MN0000002707900050,300000007,2
MN0000002707900050,300000012,2
MN0000002707900050,300000048,2
MN0000002707900050,300000057,2
MN0000002707900050,300000074,2
MN0000002707900050,300000094,2
MN0000002707900050,300000095,2
MN0000002707900050,300000096,2
MN0000002707900050,300000097,2
MN0000002707900050,300000102,2
MN0000002707900050,300000107,2
MN0000002707900050,300000108,2
MN0000002707900050,300000109,2
MN0000002707900050,300000119,2
MN0000002707900050,300000120,2
MN0000002707900050,300000135,2
MN0000002707900050,300000138,2
MN0000002707900050,300000147,2
MN0000002707900050,300000152,2
MN0000002707900050,300000173,2
MN0000002707900050,300000174,2
MN0000002707900050,300000183,2
MN0000002707900050,300000186,2
MN0000002707900050,300000188,2
MN0000002707900050,300000203,2
MN0000002707900050,300000210,2
MN0000002707900050,300000215,2
MN0000002707900050,300000218,2
MN0000002707900050,300000222,2
MN0000002707900050,300000226,2
MN0000002707900050,300000228,2
MN0000002707900050,300000242,3
MN0000002707900050,300000243,2
MN0000002707900050,300000269,2
MN0000002707900050,300000321,2
MN0000002707900050,300000322,2
MN0000002707900050,300000330,2
MN0000002707900054,10193,2
MN0000002707900054,10373,2
MN0000002707900054,10461,2
MN0000002707900054,200000481,2
MN0000002707900054,300000012,2
MN0000002707900054,300000038,2
MN0000002707900054,300000048,2
MN0000002707900054,300000094,2
MN0000002707900054,300000097,2
MN0000002707900054,300000101,2
MN0000002707900054,300000111,2
MN0000002707900054,300000120,2
MN0000002707900054,300000124,2
MN0000002707900054,300000138,2
MN0000002707900054,300000145,2
MN0000002707900054,300000183,2
MN0000002707900054,300000207,2
MN0000002707900054,300000210,2
MN0000002707900054,300000215,2
MN0000002707900054,300000218,2
MN0000002707900054,300000226,2
MN0000002707900054,300000228,2
MN0000002707900054,300000242,2
MN0000002707900054,300000243,2
MN0000002707900054,300000277,2
MN0000002707900054,300000321,2
MN0000002707900054,300000322,2
MN0000002707900054,300000330,2
MN0000002708300007,10193,4
MN0000002708300007,10373,3
MN0000002708300007,10461,4
MN0000002708300007,300000007,3
MN0000002708300007,300000038,2
MN0000002708300007,300000048,3
MN0000002708300007,300000094,2
MN0000002708300007,300000097,3
MN0000002708300007,300000107,3
MN0000002708300007,300000120,3
MN0000002708300007,300000173,3
MN0000002708300007,300000183,3
MN0000002708300007,300000207,3
MN0000002708300007,300000242,2
MN0000002708300007,300000243,2
MN0000002708300007,300000269,3
MN0000002708300007,300000322,4
MN0000002708300007,300000330,2
MN0000002708300023,10193,6
MN0000002708300023,10373,5
MN0000002708300023,10461,4
MN0000002708300023,300000007,5
MN0000002708300023,300000038,4
MN0000002708300023,300000243,4
MN0000002708300023,300000322,5
MN0000002708300038,10373,2
MN0000002708300038,300000006,2
MN0000002708300038,300000012,3
MN0000002708300038,300000038,3
MN0000002708300038,300000183,3
MN0000002708300038,300000218,3
MN0000002708300046,300000329,3
MN0000002708300055,300000329,2
MN0000002708300056,10193,3
MN0000002708300056,10373,3
MN0000002708300056,10461,3
MN0000002708300056,300000006,2
MN0000002708300056,300000048,3
MN0000002708300056,300000057,2
MN0000002708300056,300000074,2
MN0000002708300056,300000094,2
MN0000002708300056,300000095,3
MN0000002708300056,300000096,2
MN0000002708300056,300000097,3
MN0000002708300056,300000107,3
MN0000002708300056,300000108,2
MN0000002708300056,300000109,2
MN0000002708300056,300000119,2
MN0000002708300056,300000120,3
MN0000002708300056,300000135,3
MN0000002708300056,300000138,3
MN0000002708300056,300000147,2
MN0000002708300056,300000152,2
MN0000002708300056,300000173,3
MN0000002708300056,300000174,3
MN0000002708300056,300000183,3
MN0000002708300056,300000186,2
MN0000002708300056,300000188,3
MN0000002708300056,300000203,2
MN0000002708300056,300000207,3
MN0000002708300056,300000242,3
MN0000002708300056,300000243,3
MN0000002708300056,300000269,3
MN0000002708300056,300000322,3
MN0000002708500002,10373,2
MN0000002708500002,10461,3
MN0000002708500002,200000481,2
MN0000002708500002,300000006,2
MN0000002708500002,300000007,2
MN0000002708500002,300000048,2
MN0000002708500002,300000057,2
MN0000002708500002,300000094,2
MN0000002708500002,300000095,2
MN0000002708500002,300000096,2
MN0000002708500002,300000097,2
MN0000002708500002,300000107,2
MN0000002708500002,300000108,2
MN0000002708500002,300000109,2
MN0000002708500002,300000119,2
MN0000002708500002,300000120,2
MN0000002708500002,300000135,2
MN0000002708500002,300000138,2
MN0000002708500002,300000147,2
MN0000002708500002,300000152,2
MN0000002708500002,300000174,2
MN0000002708500002,300000183,2
MN0000002708500002,300000186,2
MN0000002708500002,300000188,2
MN0000002708500002,300000203,2
MN0000002708500002,300000269,2
MN0000002708500002,300000321,2
MN0000002708500002,300000322,3
MN0000002708500013,300000006,2
MN0000002708500013,300000048,2
MN0000002708500013,300000097,2
MN0000002708500013,300000107,2
MN0000002708500013,300000138,2
MN0000002708500013,300000173,2
MN0000002708500013,300000183,2
MN0000002708500013,300000207,2
MN0000002708500013,300000242,2
MN0000002708500013,300000330,2
MN0000002708500016,10193,3
MN0000002708500016,200000481,2
MN0000002708500016,300000007,2
MN0000002708500016,300000012,2
MN0000002708500016,300000048,2
MN0000002708500016,300000094,2
MN0000002708500016,300000097,2
MN0000002708500016,300000120,2
MN0000002708500016,300000138,2
MN0000002708500016,300000182,2
MN0000002708500016,300000183,2
MN0000002708500016,300000207,2
MN0000002708500016,300000210,2
MN0000002708500016,300000215,2
MN0000002708500016,300000218,2
MN0000002708500016,300000222,2
MN0000002708500016,300000224,2
MN0000002708500016,300000226,2
MN0000002708500016,300000228,2
MN0000002708500016,300000242,2
MN0000002708500016,300000296,2
MN0000002708500016,300000307,2
MN0000002708500016,300000321,2
MN0000002708500016,300000322,3
MN0000002708500027,300000329,3
MN0000002708500032,300000329,3
MN0000002708500034,10193,2
MN0000002708500034,300000006,2
MN0000002708500034,300000094,2
MN0000002708500034,300000173,2
MN0000002708500034,300000242,2
MN0000002708500038,10373,2
MN0000002708500038,200000481,2
MN0000002708500038,300000012,2
MN0000002708500038,300000094,2
MN0000002708500038,300000097,2
MN0000002708500038,300000183,2
MN0000002708500038,300000218,2
MN0000002708500038,300000222,2
MN0000002708500038,300000226,2
MN0000002708500038,300000228,2
MN0000002708500038,300000321,2
MN0000002708500038,300000322,3
MN0000002708500038,300000329,2
MN0000002708500039,300000243,2
MN0000002708500039,300000322,2
MN0000002708500041,300000210,2
MN0000002708500041,300000243,2
MN0000002708500041,300000322,2
MN0000002708500044,300000329,2
MN0000002708500047,300000048,2
MN0000002708500047,300000060,2
MN0000002708500047,300000074,2
MN0000002708500047,300000094,2
MN0000002708500047,300000096,2
MN0000002708500047,300000097,2
MN0000002708500047,300000101,2
MN0000002708500047,300000104,2
MN0000002708500047,300000111,2
MN0000002708500047,300000120,2
MN0000002708500047,300000147,2
MN0000002708500047,300000151,2
MN0000002708500047,300000154,2
MN0000002708500047,300000165,2
MN0000002708500047,300000166,2
MN0000002708500047,300000174,2
MN0000002708500047,300000177,2
MN0000002708500047,300000182,2
MN0000002708500047,300000183,2
MN0000002708500047,300000186,2
MN0000002708500047,300000203,2
MN0000002708500047,300000242,2
MN0000002708500047,300000243,3
MN0000002708500047,300000322,2
MN0000002708500049,10373,2
MN0000002708500049,10461,2
MN0000002708500049,300000006,2
MN0000002708500049,300000012,2
MN0000002708500049,300000069,2
MN0000002708500049,300000082,3
MN0000002708500049,300000095,2
MN0000002708500049,300000096,3
MN0000002708500049,300000102,2
MN0000002708500049,300000104,2
MN0000002708500049,300000108,2
MN0000002708500049,300000119,2
MN0000002708500049,300000120,3
MN0000002708500049,300000149,2
MN0000002708500049,300000150,2
MN0000002708500049,300000207,3
MN0000002708500049,300000228,2
MN0000002708500049,300000269,2
MN0000002708500049,300000322,2
MN0000002708500051,300000329,2
MN0000002708900012,300000006,2
MN0000002708900022,10193,3
MN0000002708900022,300000007,2
MN0000002708900022,300000038,2
MN0000002708900022,300000119,2
MN0000002708900022,300000145,3
MN0000002708900022,300000242,3
MN0000002708900022,300000243,3
MN0000002708900022,300000322,2
MN0000002708900026,300000329,2
MN0000002708900027,300000329,2
MN0000002709100003,300000329,2
MN0000002709100007,10193,2
MN0000002709100007,10373,2
MN0000002709100007,10461,2
MN0000002709100007,200000481,2
MN0000002709100007,300000007,2
MN0000002709100007,300000012,2
MN0000002709100007,300000013,2
MN0000002709100007,300000017,2
MN0000002709100007,300000038,3
MN0000002709100007,300000048,2
MN0000002709100007,300000097,2
MN0000002709100007,300000108,2
MN0000002709100007,300000120,2
MN0000002709100007,300000132,2
MN0000002709100007,300000138,2
MN0000002709100007,300000147,2
MN0000002709100007,300000183,2
MN0000002709100007,300000207,2
MN0000002709100007,300000210,2
MN0000002709100007,300000215,2
MN0000002709100007,300000218,2
MN0000002709100007,300000222,2
MN0000002709100007,300000226,2
MN0000002709100007,300000228,2
MN0000002709100007,300000243,3
MN0000002709100007,300000296,2
MN0000002709100007,300000307,2
MN0000002709100007,300000321,2
MN0000002709100007,300000322,2
MN0000002709100009,10373,2
MN0000002709100009,10461,3
MN0000002709100009,200000481,2
MN0000002709100009,300000006,2
MN0000002709100009,300000048,2
MN0000002709100009,300000057,2
MN0000002709100009,300000094,2
MN0000002709100009,300000095,2
MN0000002709100009,300000096,2
MN0000002709100009,300000097,2
MN0000002709100009,300000107,2
MN0000002709100009,300000108,2
MN0000002709100009,300000109,2
MN0000002709100009,300000119,2
MN0000002709100009,300000120,2
MN0000002709100009,300000135,2
MN0000002709100009,300000138,2
MN0000002709100009,300000147,2
MN0000002709100009,300000152,2
MN0000002709100009,300000173,3
MN0000002709100009,300000174,2
MN0000002709100009,300000183,2
MN0000002709100009,300000186,2
MN0000002709100009,300000188,2
MN0000002709100009,300000203,2
MN0000002709100009,300000243,2
MN0000002709100009,300000269,2
MN0000002709100009,300000321,2
MN0000002709100009,300000322,3
MN0000002709100009,300000330,2
MN0000002709100028,10193,3
MN0000002709100028,10461,3
MN0000002709100028,300000007,2
MN0000002709100028,300000012,3
MN0000002709100028,300000038,2
MN0000002709100028,300000048,2
MN0000002709100028,300000094,2
MN0000002709100028,300000096,2
MN0000002709100028,300000101,2
MN0000002709100028,300000111,3
MN0000002709100028,300000119,2
MN0000002709100028,300000120,2
MN0000002709100028,300000124,2
MN0000002709100028,300000138,2
MN0000002709100028,300000145,2
MN0000002709100028,300000152,2
MN0000002709100028,300000183,2
MN0000002709100028,300000188,2
MN0000002709100028,300000207,2
MN0000002709100028,300000210,3
MN0000002709100028,300000215,3
MN0000002709100028,300000218,3
MN0000002709100028,300000226,3
MN0000002709100028,300000228,3
MN0000002709100028,300000231,2
MN0000002709100028,300000242,3
MN0000002709100028,300000243,3
MN0000002709100028,300000277,2
MN0000002709100028,300000321,3
MN0000002709100043,10373,3
MN0000002709100043,10461,3
MN0000002709100043,200000481,3
MN0000002709100043,300000006,2
MN0000002709100043,300000048,2
MN0000002709100043,300000057,2
MN0000002709100043,300000096,2
MN0000002709100043,300000097,2
MN0000002709100043,300000107,2
MN0000002709100043,300000108,2
MN0000002709100043,300000109,2
MN0000002709100043,300000119,2
MN0000002709100043,300000120,2
MN0000002709100043,300000138,2
MN0000002709100043,300000147,2
MN0000002709100043,300000152,2
MN0000002709100043,300000173,2
MN0000002709100043,300000174,2
MN0000002709100043,300000183,2
MN0000002709100043,300000186,2
MN0000002709100043,300000188,2
MN0000002709100043,300000203,2
MN0000002709100043,300000207,2
MN0000002709100043,300000242,2
MN0000002709100043,300000243,3
MN0000002709100043,300000322,3
MN0000002709100058,300000006,2
MN0000002709100058,300000107,2
MN0000002709100058,300000108,2
MN0000002709100058,300000120,2
MN0000002709100058,300000138,2
MN0000002709100058,300000173,2
MN0000002709100058,300000183,2
MN0000002709100058,300000215,2
MN0000002709100058,300000243,3
MN0000002709100058,300000321,2
MN0000002709100059,10193,5
MN0000002709100059,10461,3
MN0000002709100059,300000006,2
MN0000002709100059,300000012,2
MN0000002709100059,300000048,2
MN0000002709100059,300000097,2
MN0000002709100059,300000120,2
MN0000002709100059,300000138,2
MN0000002709100059,300000182,2
MN0000002709100059,300000183,2
MN0000002709100059,300000207,2
MN0000002709100059,300000210,2
MN0000002709100059,300000215,2
MN0000002709100059,300000218,2
MN0000002709100059,300000226,2
MN0000002709100059,300000228,2
MN0000002709100060,10193,2
MN0000002709100060,200000481,3
MN0000002709100060,300000094,2
MN0000002709100060,300000183,2
MN0000002709100060,300000242,2
MN0000002709100060,300000243,2
MN0000002709100061,10373,2
MN0000002709100061,200000481,3
MN0000002709100061,300000322,2
MN0000002709100062,10461,2
MN0000002709100062,300000094,3
MN0000002709100062,300000243,2
MN0000002709300001,10373,2
MN0000002709300001,10461,3
MN0000002709300001,200000481,2
MN0000002709300001,300000006,2
MN0000002709300001,300000012,2
MN0000002709300001,300000038,2
MN0000002709300001,300000094,3
MN0000002709300001,300000097,2
MN0000002709300001,300000099,2
MN0000002709300001,300000107,2
MN0000002709300001,300000111,2
MN0000002709300001,300000113,2
MN0000002709300001,300000132,2
MN0000002709300001,300000138,2
MN0000002709300001,300000159,2
MN0000002709300001,300000173,2
MN0000002709300001,300000183,2
MN0000002709300001,300000207,2
MN0000002709300001,300000210,2
MN0000002709300001,300000215,2
MN0000002709300001,300000218,2
MN0000002709300001,300000222,2
MN0000002709300001,300000226,2
MN0000002709300001,300000228,2
MN0000002709300001,300000242,2
MN0000002709300001,300000243,3
MN0000002709300001,300000321,3
MN0000002709300001,300000322,3
MN0000002709300002,10193,3
MN0000002709300002,10373,2
MN0000002709300002,10461,2
MN0000002709300002,200000481,2
MN0000002709300002,300000007,2
MN0000002709300002,300000213,2
MN0000002709300002,300000242,2
MN0000002709300002,300000243,2
MN0000002709300002,300000322,2
MN0000002709300002,300000330,2
MN0000002709300028,300000329,2
MN0000002709300031,300000329,2
MN0000002709300033,300000329,2
MN0000002709300035,10193,2
MN0000002709300035,10373,2
MN0000002709300035,10461,3
MN0000002709300035,200000481,2
MN0000002709300035,300000007,3
MN0000002709300035,300000012,3
MN0000002709300035,300000038,3
MN0000002709300035,300000094,3
MN0000002709300035,300000097,3
MN0000002709300035,300000111,3
MN0000002709300035,300000138,3
MN0000002709300035,300000145,2
MN0000002709300035,300000183,3
MN0000002709300035,300000207,3
MN0000002709300035,300000210,3
MN0000002709300035,300000215,3
MN0000002709300035,300000218,3
MN0000002709300035,300000226,3
MN0000002709300035,300000228,3
MN0000002709300035,300000242,3
MN0000002709300035,300000243,3
MN0000002709300035,300000307,2
MN0000002709300035,300000321,3
MN0000002709300035,300000322,3
MN0000002709300036,300000329,2
MN0000002709300043,300000329,2
MN0000002709300046,300000329,2
MN0000002709500004,10193,2
MN0000002709500004,10373,2
MN0000002709500004,10461,3
MN0000002709500004,200000481,2
MN0000002709500004,300000012,2
MN0000002709500004,300000038,3
MN0000002709500004,300000048,2
MN0000002709500004,300000057,2
MN0000002709500004,300000094,2
MN0000002709500004,300000096,2
MN0000002709500004,300000097,2
MN0000002709500004,300000107,2
MN0000002709500004,300000108,2
MN0000002709500004,300000109,2
MN0000002709500004,300000111,2
MN0000002709500004,300000119,2
MN0000002709500004,300000120,2
MN0000002709500004,300000138,2
MN0000002709500004,300000147,2
MN0000002709500004,300000152,2
MN0000002709500004,300000154,2
MN0000002709500004,300000166,2
MN0000002709500004,300000173,2
MN0000002709500004,300000174,2
MN0000002709500004,300000183,2
MN0000002709500004,300000186,2
MN0000002709500004,300000188,2
MN0000002709500004,300000203,2
MN0000002709500004,300000207,2
MN0000002709500004,300000210,2
MN0000002709500004,300000215,2
MN0000002709500004,300000218,2
MN0000002709500004,300000222,2
MN0000002709500004,300000226,2
MN0000002709500004,300000228,2
MN0000002709500004,300000242,2
MN0000002709500004,300000243,3
MN0000002709500004,300000307,2
MN0000002709500004,300000321,2
MN0000002709500004,300000322,3
MN0000002709500004,300000330,2
MN0000002709500011,10193,3
MN0000002709500011,10373,2
MN0000002709500011,10461,2
MN0000002709500011,200000481,2
MN0000002709500011,300000006,2
MN0000002709500011,300000048,2
MN0000002709500011,300000097,2
MN0000002709500011,300000107,2
MN0000002709500011,300000138,2
MN0000002709500011,300000173,2
MN0000002709500011,300000183,2
MN0000002709500011,300000207,2
MN0000002709500011,300000242,2
MN0000002709500011,300000243,2
MN0000002709500011,300000321,2
MN0000002709500011,300000322,2
MN0000002709500014,300000329,2
MN0000002709500021,300000038,2
MN0000002709500021,300000243,2
MN0000002709500021,300000322,2
MN0000002709500028,300000329,2
MN0000002709700010,300000243,2
MN0000002709700010,300000322,2
MN0000002709700025,10193,3
MN0000002709700025,10373,2
MN0000002709700025,200000481,2
MN0000002709700025,300000007,2
MN0000002709700025,300000012,2
MN0000002709700025,300000038,2
MN0000002709700025,300000048,2
MN0000002709700025,300000073,2
MN0000002709700025,300000074,2
MN0000002709700025,300000081,2
MN0000002709700025,300000094,3
MN0000002709700025,300000097,2
MN0000002709700025,300000111,2
MN0000002709700025,300000119,2
MN0000002709700025,300000120,2
MN0000002709700025,300000138,2
MN0000002709700025,300000183,2
MN0000002709700025,300000188,2
MN0000002709700025,300000207,2
MN0000002709700025,300000210,2
MN0000002709700025,300000215,2
MN0000002709700025,300000218,2
MN0000002709700025,300000222,2
MN0000002709700025,300000226,2
MN0000002709700025,300000228,2
MN0000002709700025,300000231,2
MN0000002709700025,300000242,3
MN0000002709700025,300000269,2
MN0000002709700025,300000277,3
MN0000002709700025,300000296,2
MN0000002709700025,300000307,2
MN0000002709700025,300000321,2
MN0000002709700025,300000322,2
MN0000002709700026,10193,2
MN0000002709700026,10461,2
MN0000002709700026,300000006,2
MN0000002709700026,300000007,2
MN0000002709700026,300000048,2
MN0000002709700026,300000094,2
MN0000002709700026,300000097,2
MN0000002709700026,300000107,2
MN0000002709700026,300000124,2
MN0000002709700026,300000183,2
MN0000002709700026,300000188,2
MN0000002709700026,300000207,2
MN0000002709700026,300000242,2
MN0000002709700037,300000329,2
MN0000002709700038,300000329,2
MN0000002709700039,300000329,2
MN0000002709700040,300000329,2
MN0000002709700046,10193,2
MN0000002709700046,10373,2
MN0000002709700046,10461,2
MN0000002709700046,200000481,2
MN0000002709700046,300000007,2
MN0000002709700046,300000048,2
MN0000002709700046,300000097,2
MN0000002709700046,300000107,2
MN0000002709700046,300000108,2
MN0000002709700046,300000120,2
MN0000002709700046,300000138,2
MN0000002709700046,300000173,2
MN0000002709700046,300000183,2
MN0000002709700046,300000188,2
MN0000002709700046,300000207,2
MN0000002709700046,300000222,2
MN0000002709700046,300000242,2
MN0000002709700046,300000243,2
MN0000002709700046,300000277,2
MN0000002709700046,300000322,2
MN0000002709700046,300000330,2
MN0000002709900001,10193,2
MN0000002709900001,10461,2
MN0000002709900001,300000038,2
MN0000002709900001,300000243,2
MN0000002709900001,300000322,2
MN0000002709900002,10461,3
MN0000002709900002,200000481,2
MN0000002709900002,300000006,2
MN0000002709900002,300000007,2
MN0000002709900002,300000012,2
MN0000002709900002,300000048,2
MN0000002709900002,300000094,2
MN0000002709900002,300000095,2
MN0000002709900002,300000097,2
MN0000002709900002,300000111,2
MN0000002709900002,300000132,2
MN0000002709900002,300000138,2
MN0000002709900002,300000173,2
MN0000002709900002,300000183,2
MN0000002709900002,300000207,2
